Topic,Count,Name,Representation,Representative_Docs
9,2918,9_ising_glass_ise_critical,"['ising', 'glass', 'ise', 'critical', 'spin', 'exponent', 'replica', 'disorder', 'transition', 'lattice']","['dynamical scaling ising vector spin glass study numerically dynamic spin glass ising xy symmetry gauge glass space dimension nonequilibrium spin glass susceptibility nonequilibrium energy spin sample large size measure function anneal time quench temperature observable compare equilibrium spin glass susceptibility equilibrium energy respectively measure function temperature t system size l range system size time temperature nonequilibrium time dependent length scale t define compare equilibrium nonequilibrium quantity analysis show system study effective dynamical critical exponent parametrization t fit datum temperature temperature range study extend critical temperature near t dimension critical temperature space dimension study addition datum suggest dynamical critical exponent z vary smoothly cross transition temperature', 'universal dependence disorder randomly diluted random bond ising model consider dimensional randomly site dilute ising model random bond ising model call edwards anderson model study critical behavior paramagnetic ferromagnetic transition critical behavior thermodynamic quantity derive set renormalization group equation disorder marginally irrelevant perturbation dimensional ising fix point discuss solution focus particular universality logarithmic correction arise presence disorder present finite size scale analysis high statistic monte carlo simulation numerical result confirm renormalization group prediction particular universality logarithmic correction ise behavior quench dilution', 'effective critical behavior dimensional ising spin glass bimodal interaction monte carlo datum dimensional ising spin glass bimodal interaction present aim understand low temperature physics model analysis specific heat spin glass susceptibility finite size correlation length binder ratio perform try verify recent proposal large system size finite low temperature effective critical exponent identical critical exponent dimensional ising spin glass gaussian interaction result present system size recently propose scenario dimensional ising spin glass bimodally distribute interaction universality class model gaussian distribute disorder low finite temperature reliably prove']"
10,2834,10_black_hole_horizon_hawk,"['black', 'hole', 'horizon', 'hawk', 'entropy', 'kerr', 'quasinormal', 'thermodynamic', 'spacetime', 'schwarzschild']","['logarithmic correction entropy black hole hyperbolic horizon compute logarithmic correction entropy black hole hyperbolic horizon purpose introduce topological black hole mtz black hole dimension dimension topological black hole gauss bonnet black hole negative coupling consider stand logarithmic correction problematic small black hole positive heat capacity negative energy introduce background state extremal black hole logarithmic correction perform black hole hyperbolic horizon', 'thermodynamic field equation black hole multiple horizon law black hole thermodynamic read field equation horizon black hole multiple horizon field equation outer horizon employ particular constraint paper suggest black hole multiple horizon field equation inner horizon outer horizon need order obtain law black hole thermodynamic general', 'quantum correction entropy charge rotate black hole hawk radiation black hole view quantum tunneling particle event horizon approach provide general framework study correction entropy black hole semiclassical approximation apply property exact differential variable law thermodynamic study charge rotate black hole explicitly work correction entropy horizon area kerr newman charge rotate btz black hole show result geometry like schwarzschild reissner anti de sitter schwarzschild spacetime follow easily']"
11,2687,11_dot_quantum_electron_spin,"['dot', 'quantum', 'electron', 'spin', 'exciton', 'qd', 'inas', 'gaas', 'semiconductor', 'single']","['energy level electron quantum dot image characterize atomic force microscopy strong confinement charge electron system atom molecule quantum dot lead spectrum discrete energy level share degenerate quantum state electronic structure key understand chemical property method probe energy level situ important electrostatic force detection atomic force microscopy reveal electronic structure individual couple self assemble quantum dot electron addition spectrum coulomb blockade regime result change cantilever resonance frequency dissipation tunneling event show electron charging dot spectra clear level degeneracy isolated quantum dot support observation predict temperature dependent shift coulomb blockade peak scan surface observe quantum dot reside topologically appear image group weakly strongly couple dot allow estimate relative coupling strength', 'charge sensing controllable tunnel coupling si sige double quantum dot report integrate charge sense measurement si sige double quantum dot quantum dot show tunable single large dot isolate double dot charge sense measurement enable extraction tunnel coupling t quantum dot function voltage gate define device control voltage single gate tune barrier separate dot measured tunnel coupling exponential function gate voltage ability control t important step control spin qubit silicon quantum dot', 'spin hot spot vertically couple electron quantum dot effect spin orbit coupling arise confinement potential single vertically couple quantum dot investigate work indicate dot contain single electron show lifting degeneracy dipole allow transition coupling disappear dot contain electron couple dot electron dot optical spectra affect coupling dot contain electron case couple dot partner dot interact electron dot electron remarkable effect observe oscillator strength dipole allow transition line disappear distance dot decrease']"
12,2546,12_grb_burst_afterglow_gamma,"['grb', 'burst', 'afterglow', 'gamma', 'ray', 'swift', 'prompt', 'emission', 'host', 'duration']","['prompt early afterglow optical observation gamma ray burst grb present result prompt early afterglow optical observation gamma ray burst grb mobile astronomical system telescope robot russia master ii net m telescope sierra nevada observatory m nordic optical telescope source grb grb detect optical counterpart obtain light curve start cessation gamma ray emission s s trigger respectively observation grb conduct polarizing filter observation burst give upper limit optical flux property briefly discuss detailed analysis grb grb supplement swift datum provide follow result indicate different origin prompt optical radiation burst light curve pattern spectral distribution suggest common production site prompt optical high energy emission grb result spectral fit grb range optical x ray favor power law energy distribution similar value optical extinction host galaxy grb produce smoothly peak optical light curve suggest prompt optical radiation grb originate shock support spectral analysis find amati ghirlanda relation satisfied grb upper limit value optical extinction host grb obtain', 'broadband study grb sub energetic burst high redshift grb bright gamma ray burst grb detect swift redshift associate sn present broadband analysis grb prompt afterglow emission study high energy property context grb sn association high luminosity prompt emission standard afterglow behavior typical cosmological long grb low energy release soft spectrum unusual spectral lag connect grb class sub energetic burst discuss suppression high energy emission burst investigate behavior connect sub energetic nature explosion', 'physical process shape grb x ray afterglow lightcurve theoretical implication swift xrt observation abridge swift x ray telescope xrt reveal interesting feature early x ray afterglow include distinct rapidly decay component precede conventional afterglow component source shallow decay component normal decay component observe good fraction grb grb grb grb grb x ray flare nearly half afterglows grb grb grb grb paper systematically analyze possible physical process shape property early x ray afterglow lightcurve use datum constrain model suggest steep decay component consistent tail emission prompt gamma ray burst x ray flare provide clear evidence prompt emission afterglow emission distinct component support internal origin grb prompt emission shallow decay segment observe group grb suggest forward shock keep refresh time cause long live central engine power law distribution shell lorentz factor deceleration poynte flux dominate flow x ray flare suggest grb central engine active prompt gamma ray emission reduce activity later time case central engine activity extend day burst trigger analysis early x ray afterglow datum reveal grb highly relativistic event early afterglow datum burst start beginning xrt observation consistent afterglow emission interstellar medium ism environment']"
13,2454,13_inflation_inflaton_inflationary_roll,"['inflation', 'inflaton', 'inflationary', 'roll', 'perturbation', 'scalar', 'curvaton', 'primordial', 'gaussianity', 'slow']","['introduction inflation cosmological perturbation theory article provide introductory review inflation cosmological perturbation theory begin motivate need epoch inflation early stage radiation dominate era describe inflation typically achieve scalar field overview linear cosmological perturbation theory derive equation govern perturbation outline generation scalar tensor perturbation inflation illustrate slow roll inflation naturally lead scale invariant spectrum perturbation prediction remarkable agreement measurement anisotropy cosmic microwave background describe constraint recent observation popular model inflation conclude brief discussion status certain prospect inflationary paradigm', 'alchemical inflation inflaton turn higgs propose new inflation model gauge singlet inflaton turn higgs condensate inflation inflationary path characterize modulus space supersymmetric vacuum span inflaton higgs field inflation energy scale relate soft supersymmetry breaking hubble parameter inflation small gravitino mass initial condition successful inflation naturally realize pre inflation higgs play role waterfall field', 'primordial curvature perturbation end multi field inflation study generation primordial curvature perturbation multi field inflation consider evolution perturbation inflation effect generate end inflation present general formula curvature perturbation provide analytic expression power spectrum spectral tilt non gaussianity separable potential inflaton scalar apply specific model']"
14,2433,14_superconductivity_superconductor_superconducte_iron,"['superconductivity', 'superconductor', 'superconducte', 'iron', 'tc', 'fe', 'pnictide', 'compound', 'dope', 'crystal']","['robust superconductivity large upper critical field report synthesis structural detail complete superconducte characterization recently discover new superconductor synthesized compound crystallize mono clinic structure bulk superconductivity see magnetic susceptibility electrical resistivity measurement superconducte transition temperature tc upper critical field estimate high field magneto transport measure ment estimate clearly pauli paramagnetic limit heat capacity measurement clear transition define peak tc low jump expect bcs type superconductor sommerfield constant debye temperature determined low temperature fitting heat capacity datum respectively hall coefficient resistivity conjugation electronic heat capacity indicate multiple gap superconductivity signature study impact hydrostatic pressure superconductivity find nearly change tc give pressure range', 'local antiferromagnetic correlation iron pnictide superconductor see normal state susceptibility study interplay magnetism superconductivity antiferromagnetic spin density wave formation suppress superconductivity evolve sample doping independent strong increase normal state susceptibility heating appear general feature iron pnictide datum provide evidence robust local antiferromagnetic correlation persist superconducte regime phase diagram', 'single crystal t fe co ni superconductivity co doping crystal structure physical property single crystal survey give magnetic structural transition tn k paramagnetic metal structural phase transition k follow superconductivity tc bulk superconductivity co dope tc k demonstrate resistivity magnetic susceptibility specific heat datum contrast cuprate fe base system appear tolerate considerable disorder transition metal layer principle calculation indicate inter band scattering co weak']"
15,2325,15_nucleus_shell_neutron_isotope,"['nucleus', 'shell', 'neutron', 'isotope', 'nuclear', 'skyrme', 'nucleon', 'calculation', 'quadrupole', 'hartree']","['exotic mode excitation atomic nucleus far stability review recent study evolution collective excitation atomic nucleus far valley collective degree freedom govern essential aspect nuclear structure decade study collective mode rotation vibration play vital role understanding complex property nucleus multipole response unstable nucleus possible occurrence new exotic mode excitation weakly bind nuclear system present rapidly grow field research experimental study phenomenon report far valuable datum evolution low energy dipole response unstable neutron rich nucleus gather recent experiment available information sufficient determine nature observed excitation stable nucleus mode giant collective oscillation predict theory year observe reason important perform detailed theoretical study evolution collective mode excitation nucleus far stability discuss modern theoretical tool develop recent year description collective excitation weakly bind nucleus review focus application model study evolution low energy dipole mode stable nucleus system near particle emission threshold analysis isoscalar mode datum available observe future experiment description charge exchange mode evolution neutron rich nucleus study role exotic low energy mode astrophysical process', 'shell model study neutron rich nucleus large scale shell model calculation perform neutron rich realistic effective interaction derive cd bonn nucleon nucleon potential positive negative parity state calculated result compare recently available experimental datum transition rate calculate take consideration core polarization effect choose good effective charge proton neutron result theoretical calculation compare experimental datum previous theoretical work good agreement obtain nucleus', 'shell evolution neutron rich carbon isotope unexpected enhanced role neutron neutron correlation shell model diagonalization perform study structure neutron rich nucleus investigate detail role play different monopole component effective interaction evolution shell c n o isotope find relevant neutron neutron monopole term contribute significantly reduction shell gap c n isotope comparison o isotope origin unexpectedly large effect comparable large cause proton neutron interaction relate enhanced configuration mix nucleus body correlation scheme support large value nucleus measure recently']"
16,2310,16_higgs_boson_higg_electroweak,"['higgs', 'boson', 'higg', 'electroweak', 'lhc', 'gev', 'sm', 'mssm', 'standard', 'doublet']","['novel higg gev higgs boson decay complex nmssm minimal supersymmetric standard model nmssm variety parameter configuration yield higgs boson consistent observe lhc additionally higgs sector model contain explicit cp violate phase tree level contrast minimal supersymmetric standard model mssm article present loop higgs boson mass matrix complex nmssm renormalisation group improve effective potential approach present trilinear higgs boson self coupling partial decay width generic cp mixed higgs boson model analyse interesting phenomenological scenario decay relatively light pseudoscalar like higgs boson gev sm like higgs induce non zero cp violate phase discuss detail benchmark case decay contribute significantly production sm like higgs boson lhc gluon fusion process partially responsible excess near gev subsequent decay sm like higgs boson scenario extremely difficult realize complex mssm probe lhc provide indication non minimal nature supersymmetry', 'composite higgs search lhc higgs boson production cross section decay rate depend standard model sm single unknown parameter higgs mass composite higgs model higgs boson emerge pseudo goldstone boson strongly interact sector additional parameter control higgs property deviate sm one deviation modify lep tevatron exclusion bound significantly affect search higgs boson lhc case higgs coupling reduce result deterioration higgs search deviation higgs coupling allow enhancement gluon fusion production channel lead high statistical significance search h gamma gamma channel substantially improve enhancement branching fraction decay higgs boson pair photon', 'complementarity non standard higgs search precision higgs measurement mssm precision measurement higgs boson property lhc provide relevant constraint possible weak scale extension standard model sm context minimal supersymmetric standard model mssm constraint suggest additional non sm like higgs boson heavy mass large gev article show result hold theory approach condition alignment independent decouple light cp higgs boson sm like tree level coupling fermion gauge boson independently non standard higgs boson mass combination current bound direct higgs boson search lhc alignment condition significant impact allowed mssm parameter space yield light additional higgs boson particular ensure correct mass light cp higgs boson find precision measurement direct search complementary soon able probe region non sm like higgs boson mass quark pair mass threshold gev low moderate value']"
17,2301,17_knot_homology_link_heegaard,"['knot', 'homology', 'link', 'heegaard', 'floer', 'surgery', 'khovanov', 'invariant', 'alexander', 'polynomial']","['bound knot floer satellite knot use dimensional technique derive general bound invariant satellite knot', 'integral finite surgery knot correction term heegaard floer homology prove knot admit positive integral surgery knot floer homology knot give complete list result manifold orientation preservingly homeomorphic corresponding knot', 'combinatorial knot contact homology transverse knot combinatorial treatment transverse homology new invariant transverse knot extension knot contact homology theory come flavor include invariant topological knot produce variable knot polynomial relate polynomial provide number computation transverse homology demonstrate effectiveness distinguish transverse knot include knot distinguish heegaard floer transverse invariant previous invariant']"
18,2195,18_pulsar_ray_pulse_outburst,"['pulsar', 'ray', 'pulse', 'outburst', 'psr', 'neutron', 'radio', 'millisecond', 'kev', 'emission']","['state change missing link binary pulsar system psr present radio x ray gamma ray observation reveal binary millisecond pulsar low mass x ray binary transition system psr undergo transformation state recently system harbor bright millisecond radio pulsar radio pulsation frequency mhz undetectable concurrent radio disappearance gamma ray flux system quintuple conclude radio pulsar currently detectable pulsar mechanism active pulsar wind newly form accretion disk provide necessary condition create gamma ray increase system example transient compact low mass gamma ray binary continue provide exceptional test bed well understand formation millisecond pulsar accretion neutron star general', 'giant pulse pulsar radio emission review report giant pulse pulsar radio emission base detection new pulsar giant pulse comparative analysis previously know pulsar giant pulse include crab pulsar millisecond pulsar psr', 'psr x ray emission high magnetic field radio pulsar existence radio pulsar have infer magnetic field magnetar regime suggest possible transition object find radio pulsar population discovery object contribute greatly understanding neutron star physics report unusual x ray emission detect radio pulsar psr xmm newton pulsar characteristic age yr infer surface dipole magnetic field strength kev range emission show single narrow pulse unusually high pulse fraction pulsation detect kev range derive upper limit level pulse fraction pulse emission describe thermal blackbody model high temperature unambiguous signature magnetar like emission find high magnetic field radio pulsar x ray characteristic psr require alternate model conventional thermal emission neutron star addition psr radio pulsar small characteristic age thermal x ray emission detect']"
