query_id,query_text,rank,doc_id,specter_score,title,categories,abstract
gnn_citations,graph neural networks for citation analysis,793,1004.1632,0.6350876,Towards a new crown indicator: An empirical analysis,cs.DL physics.soc-ph,"  We present an empirical comparison between two normalization mechanisms for
citation-based indicators of research performance. These mechanisms aim to
normalize citation counts for the field and the year in which a publication was
published. One mechanism is applied in the current so-called crown indicator of
our institute. The other mechanism is applied in the new crown indicator that
our institute is planning to adopt. We find that at high aggregation levels,
such as at the level of large research institutions or at the level of
countries, the differences between the two mechanisms are very small. At lower
aggregation levels, such as at the level of research groups or at the level of
journals, the differences between the two mechanisms are somewhat larger. We
pay special attention to the way in which recent publications are handled.
These publications typically have very low citation counts and should therefore
be handled with special care.
"
gnn_citations,graph neural networks for citation analysis,794,1212.6773,0.6337643,"Identifying Research Fields within Business and Management: A Journal
  Cross-Citation Analysis",cs.DL,"  A discipline such as business and management (B&M) is very broad and has many
fields within it, ranging from fairly scientific ones such as management
science or economics to softer ones such as information systems. There are at
least two reasons why it is important to identify these sub-fields accurately.
Firstly, for the purpose of normalizing citation data as it is well known that
citation rates vary significantly between different disciplines. Secondly,
because journal rankings and lists tend to split their classifications into
different subjects, for example the the Association of Business Schools (ABS)
list, which is a standard in the UK, has 22 different fields. Unfortunately, at
the moment these are created in an ad hoc manner with no underlying rigour. The
purpose of this paper is to identify possible sub-fields in B&M rigorously
based on actual citation patterns. We have examined 450 journals in B&M which
are included in the ISI Web of Science (WoS) and analysed the cross-citation
rates between them enabling us to generate sets of coherent and consistent
sub-fields that minimise the extent to which journals appear in several
categories. Implications and limitations of the analysis are discussed
"
gnn_citations,graph neural networks for citation analysis,795,2010.13054,0.63368887,"Applying convolutional neural networks to extremely sparse image
  datasets using an image subdivision approach",cs.CV cs.AI,"  Purpose: The aim of this work is to demonstrate that convolutional neural
networks (CNN) can be applied to extremely sparse image libraries by
subdivision of the original image datasets. Methods: Image datasets from a
conventional digital camera was created and scanning electron microscopy (SEM)
measurements were obtained from the literature. The image datasets were
subdivided and CNN models were trained on parts of the subdivided datasets.
Results: The CNN models were capable of analyzing extremely sparse image
datasets by utilizing the proposed method of image subdivision. It was
furthermore possible to provide a direct assessment of the various regions
where a given API or appearance was predominant.
"
gnn_citations,graph neural networks for citation analysis,796,1503.05641,0.63363767,Community detection in directed acyclic graphs,physics.soc-ph cs.SI,"  Some temporal networks, most notably citation networks, are naturally
represented as directed acyclic graphs (DAGs). To detect communities in DAGs,
we propose a modularity for DAGs by defining an appropriate null model (i.e.,
randomized network) respecting the order of nodes. We implement a spectral
method to approximately maximize the proposed modularity measure and test the
method on citation networks and other DAGs. We find that the attained values of
the modularity for DAGs are similar for partitions that we obtain by maximizing
the proposed modularity (designed for DAGs), the modularity for undirected
networks and that for general directed networks. In other words, if we neglect
the order imposed on nodes (and the direction of links) in a given DAG and
maximize the conventional modularity measure, the obtained partition is close
to the optimal one in the sense of the modularity for DAGs.
"
gnn_citations,graph neural networks for citation analysis,797,2001.00921,0.63320935,Wide Neural Networks with Bottlenecks are Deep Gaussian Processes,stat.ML cs.LG,"  There has recently been much work on the ""wide limit"" of neural networks,
where Bayesian neural networks (BNNs) are shown to converge to a Gaussian
process (GP) as all hidden layers are sent to infinite width. However, these
results do not apply to architectures that require one or more of the hidden
layers to remain narrow. In this paper, we consider the wide limit of BNNs
where some hidden layers, called ""bottlenecks"", are held at finite width. The
result is a composition of GPs that we term a ""bottleneck neural network
Gaussian process"" (bottleneck NNGP). Although intuitive, the subtlety of the
proof is in showing that the wide limit of a composition of networks is in fact
the composition of the limiting GPs. We also analyze theoretically a
single-bottleneck NNGP, finding that the bottleneck induces dependence between
the outputs of a multi-output network that persists through extreme
post-bottleneck depths, and prevents the kernel of the network from losing
discriminative power at extreme post-bottleneck depths.
"
gnn_citations,graph neural networks for citation analysis,798,2102.09894,0.6330248,"Mapping of Publications Productivity on Journal of Documentation
  1989-2018: A Study Based on Clarivate Analytics-Web of Science Database",cs.DL,"  The Present Study analyzed research productivity in Journal of Documentation
(JDoc) for a period of 30 years between 1989 and 2018. Web of Science database
a service from Clarivate Analytics has been used to download citation and
source data. Bibexcel and Histcite application software have been used to
present the datasets. Analysis part focuses on the parameters like citation
impact at local and global level, influential authors and their total output,
ranking of contributing institutions and countries. In addition to this
scientographical mapping of data is presented through graphs using VOSviewer
software mapping technique.
"
gnn_citations,graph neural networks for citation analysis,799,2501.05821,0.6327454,Analysing the coverage of the University of Bologna's bibliographic and citation metadata in OpenCitations collections,cs.DL,"This study focuses on analysing the coverage of publications' metadata available in the Current Research Information System (CRIS) infrastructure of the University of Bologna (UNIBO), implemented by the IRIS platform, within an authoritative source of open research information, i.e. OpenCitations. The analysis considers data regarding the publication entities alongside the citation links. We precisely quantify the proportion of UNIBO IRIS publications included in OpenCitations, examine their types, and evaluate the number of citations in OpenCitations that involve IRIS publications. Our methodology filters and transforms data dumps of IRIS and OpenCitations, creating novel datasets used for the analysis. Our findings reveal that only 36% of IRIS is covered in OpenCitations, with journal articles exhibiting the highest coverage. We identified 5,129,406 citation links pointing to UNIBO IRIS publications. From a purely quantitative perspective, comparing our results with broader proprietary services like Scopus and Web of Science reveals a comparable quantitative coverage in the number of IRIS bibliographic resources included in all the systems analysed (OpenCitations, Scopus and Web of Science) as well as in the number of citations received by them."
gnn_citations,graph neural networks for citation analysis,800,2402.04315,0.6322981,"Training Language Models to Generate Text with Citations via
  Fine-grained Rewards",cs.CL,"  While recent Large Language Models (LLMs) have proven useful in answering
user queries, they are prone to hallucination, and their responses often lack
credibility due to missing references to reliable sources. An intuitive
solution to these issues would be to include in-text citations referring to
external documents as evidence. While previous works have directly prompted
LLMs to generate in-text citations, their performances are far from
satisfactory, especially when it comes to smaller LLMs. In this work, we
propose an effective training framework using fine-grained rewards to teach
LLMs to generate highly supportive and relevant citations, while ensuring the
correctness of their responses. We also conduct a systematic analysis of
applying these fine-grained rewards to common LLM training strategies,
demonstrating its advantage over conventional practices. We conduct extensive
experiments on Question Answering (QA) datasets taken from the ALCE benchmark
and validate the model's generalizability using EXPERTQA. On LLaMA-2-7B, the
incorporation of fine-grained rewards achieves the best performance among the
baselines, even surpassing that of GPT-3.5-turbo.
"
gnn_citations,graph neural networks for citation analysis,801,2007.14285,0.6322,Theory of Deep Convolutional Neural Networks II: Spherical Analysis,cs.LG math.FA stat.ML,"  Deep learning based on deep neural networks of various structures and
architectures has been powerful in many practical applications, but it lacks
enough theoretical verifications. In this paper, we consider a family of deep
convolutional neural networks applied to approximate functions on the unit
sphere $\mathbb{S}^{d-1}$ of $\mathbb{R}^d$. Our analysis presents rates of
uniform approximation when the approximated function lies in the Sobolev space
$W^r_\infty (\mathbb{S}^{d-1})$ with $r>0$ or takes an additive ridge form. Our
work verifies theoretically the modelling and approximation ability of deep
convolutional neural networks followed by downsampling and one fully connected
layer or two. The key idea of our spherical analysis is to use the inner
product form of the reproducing kernels of the spaces of spherical harmonics
and then to apply convolutional factorizations of filters to realize the
generated linear features.
"
gnn_citations,graph neural networks for citation analysis,802,2507.07893,0.63198143,An Integrated Framework of Prompt Engineering and Multidimensional Knowledge Graphs for Legal Dispute Analysis,cs.AI,"Legal dispute analysis is crucial for intelligent legal assistance systems. However, current LLMs face significant challenges in understanding complex legal concepts, maintaining reasoning consistency, and accurately citing legal sources. This research presents a framework combining prompt engineering with multidimensional knowledge graphs to improve LLMs' legal dispute analysis. Specifically, the framework includes a three-stage hierarchical prompt structure (task definition, knowledge background, reasoning guidance) along with a three-layer knowledge graph (legal ontology, representation, instance layers). Additionally, four supporting methods enable precise legal concept retrieval: direct code matching, semantic vector similarity, ontology path reasoning, and lexical segmentation. Through extensive testing, results show major improvements: sensitivity increased by 11.1%-11.3%, specificity by 5.4%-6.0%, and citation accuracy by 29.5%-39.7%. As a result, the framework provides better legal analysis and understanding of judicial logic, thus offering a new technical method for intelligent legal assistance systems."
gnn_citations,graph neural networks for citation analysis,803,2009.03717,0.63184386,Hierarchical Message-Passing Graph Neural Networks,cs.LG stat.ML,"  Graph Neural Networks (GNNs) have become a prominent approach to machine
learning with graphs and have been increasingly applied in a multitude of
domains. Nevertheless, since most existing GNN models are based on flat
message-passing mechanisms, two limitations need to be tackled: (i) they are
costly in encoding long-range information spanning the graph structure; (ii)
they are failing to encode features in the high-order neighbourhood in the
graphs as they only perform information aggregation across the observed edges
in the original graph. To deal with these two issues, we propose a novel
Hierarchical Message-passing Graph Neural Networks framework. The key idea is
generating a hierarchical structure that re-organises all nodes in a flat graph
into multi-level super graphs, along with innovative intra- and inter-level
propagation manners. The derived hierarchy creates shortcuts connecting
far-away nodes so that informative long-range interactions can be efficiently
accessed via message passing and incorporates meso- and macro-level semantics
into the learned node representations. We present the first model to implement
this framework, termed Hierarchical Community-aware Graph Neural Network
(HC-GNN), with the assistance of a hierarchical community detection algorithm.
The theoretical analysis illustrates HC-GNN's remarkable capacity in capturing
long-range information without introducing heavy additional computation
complexity. Empirical experiments conducted on 9 datasets under transductive,
inductive, and few-shot settings exhibit that HC-GNN can outperform
state-of-the-art GNN models in network analysis tasks, including node
classification, link prediction, and community detection. Moreover, the model
analysis further demonstrates HC-GNN's robustness facing graph sparsity and the
flexibility in incorporating different GNN encoders.
"
gnn_citations,graph neural networks for citation analysis,804,2002.02608,0.63095427,"A tale of two databases: The use of Web of Science and Scopus in
  academic papers",cs.DL,"  Web of Science and Scopus are two world-leading and competing citation
databases. By using the Science Citation Index Expanded and Social Sciences
Citation Index, this paper conducts a comparative, dynamic, and empirical study
focusing on the use of Web of Science (WoS) and Scopus in academic papers
published during 2004 and 2018. This brief communication reveals that although
both Web of Science and Scopus are increasingly used in academic papers, Scopus
as a new-comer is really challenging the dominating role of WoS. Researchers
from more and more countries/regions and knowledge domains are involved in the
use of these two databases. Even though the main producers of related papers
are developed economies, some developing economies such as China, Brazil and
Iran also act important roles but with different patterns in the use of these
two databases. Both two databases are widely used in meta-analysis related
studies especially for researchers in China. Health/medical science related
domains and the traditional Information Science & Library Science field stand
out in the use of citation databases.
"
gnn_citations,graph neural networks for citation analysis,805,2302.03830,0.6305836,TetCNN: Convolutional Neural Networks on Tetrahedral Meshes,cs.CV,"  Convolutional neural networks (CNN) have been broadly studied on images,
videos, graphs, and triangular meshes. However, it has seldom been studied on
tetrahedral meshes. Given the merits of using volumetric meshes in applications
like brain image analysis, we introduce a novel interpretable graph CNN
framework for the tetrahedral mesh structure. Inspired by ChebyNet, our model
exploits the volumetric Laplace-Beltrami Operator (LBO) to define filters over
commonly used graph Laplacian which lacks the Riemannian metric information of
3D manifolds. For pooling adaptation, we introduce new objective functions for
localized minimum cuts in the Graclus algorithm based on the LBO. We employ a
piece-wise constant approximation scheme that uses the clustering assignment
matrix to estimate the LBO on sampled meshes after each pooling. Finally,
adapting the Gradient-weighted Class Activation Mapping algorithm for
tetrahedral meshes, we use the obtained heatmaps to visualize discovered
regions-of-interest as biomarkers. We demonstrate the effectiveness of our
model on cortical tetrahedral meshes from patients with Alzheimer's disease, as
there is scientific evidence showing the correlation of cortical thickness to
neurodegenerative disease progression. Our results show the superiority of our
LBO-based convolution layer and adapted pooling over the conventionally used
unitary cortical thickness, graph Laplacian, and point cloud representation.
"
gnn_citations,graph neural networks for citation analysis,806,2509.20574,0.63039815,The Sensitivity of Variational Bayesian Neural Network Performance to Hyperparameters,cs.LG stat.ML,"In scientific applications, predictive modeling is often of limited use without accurate uncertainty quantification (UQ) to indicate when a model may be extrapolating or when more data needs to be collected. Bayesian Neural Networks (BNNs) produce predictive uncertainty by propagating uncertainty in neural network (NN) weights and offer the promise of obtaining not only an accurate predictive model but also accurate UQ. However, in practice, obtaining accurate UQ with BNNs is difficult due in part to the approximations used for practical model training and in part to the need to choose a suitable set of hyperparameters; these hyperparameters outnumber those needed for traditional NNs and often have opaque effects on the results. We aim to shed light on the effects of hyperparameter choices for BNNs by performing a global sensitivity analysis of BNN performance under varying hyperparameter settings. Our results indicate that many of the hyperparameters interact with each other to affect both predictive accuracy and UQ. For improved usage of BNNs in real-world applications, we suggest that global sensitivity analysis, or related methods such as Bayesian optimization, should be used to aid in dimensionality reduction and selection of hyperparameters to ensure accurate UQ in BNNs."
gnn_citations,graph neural networks for citation analysis,807,2503.23414,0.6301865,From Content Creation to Citation Inflation: A GenAI Case Study,cs.DL cs.AI cs.CR,"  This paper investigates the presence and impact of questionable, AI-generated
academic papers on widely used preprint repositories, with a focus on their
role in citation manipulation. Motivated by suspicious patterns observed in
publications related to our ongoing research on GenAI-enhanced cybersecurity,
we identify clusters of questionable papers and profiles. These papers
frequently exhibit minimal technical content, repetitive structure,
unverifiable authorship, and mutually reinforcing citation patterns among a
recurring set of authors. To assess the feasibility and implications of such
practices, we conduct a controlled experiment: generating a fake paper using
GenAI, embedding citations to suspected questionable publications, and
uploading it to one such repository (ResearchGate). Our findings demonstrate
that such papers can bypass platform checks, remain publicly accessible, and
contribute to inflating citation metrics like the H-index and i10-index. We
present a detailed analysis of the mechanisms involved, highlight systemic
weaknesses in content moderation, and offer recommendations for improving
platform accountability and preserving academic integrity in the age of GenAI.
"
gnn_citations,graph neural networks for citation analysis,808,2512.00242,0.63005316,Polynomial Neural Sheaf Diffusion: A Spectral Filtering Approach on Cellular Sheaves,cs.LG cs.AI cs.ET stat.ML,"Sheaf Neural Networks equip graph structures with a cellular sheaf: a geometric structure which assigns local vector spaces (stalks) and a linear learnable restriction/transport maps to nodes and edges, yielding an edge-aware inductive bias that handles heterophily and limits oversmoothing. However, common Neural Sheaf Diffusion implementations rely on SVD-based sheaf normalization and dense per-edge restriction maps, which scale with stalk dimension, require frequent Laplacian rebuilds, and yield brittle gradients. To address these limitations, we introduce Polynomial Neural Sheaf Diffusion (PolyNSD), a new sheaf diffusion approach whose propagation operator is a degree-K polynomial in a normalised sheaf Laplacian, evaluated via a stable three-term recurrence on a spectrally rescaled operator. This provides an explicit K-hop receptive field in a single layer (independently of the stalk dimension), with a trainable spectral response obtained as a convex mixture of K+1 orthogonal polynomial basis responses. PolyNSD enforces stability via convex mixtures, spectral rescaling, and residual/gated paths, reaching new state-of-the-art results on both homophilic and heterophilic benchmarks, inverting the Neural Sheaf Diffusion trend by obtaining these results with just diagonal restriction maps, decoupling performance from large stalk dimension, while reducing runtime and memory requirements."
gnn_citations,graph neural networks for citation analysis,809,2207.01524,0.62973475,Variational Neural Networks,cs.LG stat.ML,"  Bayesian Neural Networks (BNNs) provide a tool to estimate the uncertainty of
a neural network by considering a distribution over weights and sampling
different models for each input. In this paper, we propose a method for
uncertainty estimation in neural networks which, instead of considering a
distribution over weights, samples outputs of each layer from a corresponding
Gaussian distribution, parametrized by the predictions of mean and variance
sub-layers. In uncertainty quality estimation experiments, we show that the
proposed method achieves better uncertainty quality than other single-bin
Bayesian Model Averaging methods, such as Monte Carlo Dropout or Bayes By
Backpropagation methods.
"
gnn_citations,graph neural networks for citation analysis,810,2505.17471,0.6295938,FinRAGBench-V: A Benchmark for Multimodal RAG with Visual Citation in the Financial Domain,cs.CL,"Retrieval-Augmented Generation (RAG) plays a vital role in the financial domain, powering applications such as real-time market analysis, trend forecasting, and interest rate computation. However, most existing RAG research in finance focuses predominantly on textual data, overlooking the rich visual content in financial documents, resulting in the loss of key analytical insights. To bridge this gap, we present FinRAGBench-V, a comprehensive visual RAG benchmark tailored for finance which effectively integrates multimodal data and provides visual citation to ensure traceability. It includes a bilingual retrieval corpus with 60,780 Chinese and 51,219 English pages, along with a high-quality, human-annotated question-answering (QA) dataset spanning heterogeneous data types and seven question categories. Moreover, we introduce RGenCite, an RAG baseline that seamlessly integrates visual citation with generation. Furthermore, we propose an automatic citation evaluation method to systematically assess the visual citation capabilities of Multimodal Large Language Models (MLLMs). Extensive experiments on RGenCite underscore the challenging nature of FinRAGBench-V, providing valuable insights for the development of multimodal RAG systems in finance."
gnn_citations,graph neural networks for citation analysis,811,1302.6582,0.62943256,"A Case Study of the Arbitrariness of the h-Index and the
  Highly-Cited-Publications Indicator",physics.soc-ph cs.DL,"  The arbitrariness of the h-index becomes evident, when one requires q*h
instead of h citations as the threshold for the definition of the index, thus
changing the size of the core of the most influential publications of a
dataset. I analyze the citation records of 26 physicists in order to determine
how much the prefactor q influences the ranking. Likewise, the arbitrariness of
the highly-cited-publications indicator is due to the threshold value, given
either as an absolute number of citations or as a percentage of highly cited
papers. The analysis of the 26 citation records shows that the changes in the
rankings in dependence on these thresholds are rather large and comparable with
the respective changes for the h-index.
"
gnn_citations,graph neural networks for citation analysis,812,1507.03314,0.62926733,"Evaluation of the citation matching algorithms of CWTS and iFQ in
  comparison to Web of Science",cs.DL,"  The results of bibliometric studies provided by bibliometric research groups,
e.g. the Centre for Science and Technology Studies (CWTS) and the Institute for
Research Information and Quality Assurance (iFQ), are often used in the process
of research assessment. Their databases use Web of Science (WoS) citation data,
which they match according to their own matching algorithms - in the case of
CWTS for standard usage in their studies and in the case of iFQ on an
experimental basis. Since the problem of non-matched citations in WoS persists
because of inaccuracies in the references or inaccuracies introduced in the
data extraction process, it is important to ascertain how well these
inaccuracies are rectified in these citation matching algorithms. This paper
evaluates the algorithms of CWTS and iFQ in comparison to WoS in a quantitative
and a qualitative analysis. The analysis builds upon the methodology and the
manually verified corpus of a previous study. The algorithm of CWTS performs
best, closely followed by that of iFQ. The WoS algorithm still performs quite
well (F1 score: 96.41 percent), but shows deficits in matching references
containing inaccuracies. An additional problem is posed by incorrectly provided
cited reference information in source articles by WoS.
"
gnn_citations,graph neural networks for citation analysis,813,2504.02615,0.6288493,"A Hybrid Similarity-Aware Graph Neural Network with Transformer for Node
  Classification",cs.SI,"  Node classification has gained significant importance in graph deep learning
with real-world applications such as recommendation systems, drug discovery,
and citation networks. Graph Convolutional Networks and Graph Transformers have
achieved superior performance in node classification tasks. However, the key
concern with Graph Convolutional Networks is over-squashing, which limits their
ability to capture long-range dependencies in the network. Additionally, Graph
Transformers face scalability challenges, making it difficult to process large
graphs efficiently. To address this, we propose a novel framework, A Hybrid
SImilarity-Aware Graph Neural Network with Transformer for Node Classification
(SIGNNet), which capitalizes on local and global structural information,
enhances the model's capability to effectively capture fine-grained
relationships and broader contextual patterns within the graph structure. The
proposed method leverages Graph Convolutional Networks alongside a score-based
mechanism to effectively capture local and global node interactions while
addressing the limitations of over-squashing. Our proposed method employs a
novel Personalized PageRank-based node sampling method to address scalability
issues by generating subgraphs of nodes. Additionally, SIGNNet incorporates a
novel attention mechanism, Structure-Aware Multi-Head Attention (SA-MHA), which
integrates node structural information for informed attention weighting,
enabling the model to prioritize nodes based on topological significance.
Extensive experiments demonstrate the significant improvements achieved by the
proposed method over existing state-of-the-art methods, with average accuracy
gains of 6.03%, 5.47%, 4.78%, 19.10%, 19.61%, 7.22%, 19.54%, and 14.94% on
Cora, Citeseer, CS, Wisconsin, Texas, Actor, Cornell and Chameleon datasets,
respectively.
"
gnn_citations,graph neural networks for citation analysis,814,1712.08862,0.6283878,Neural Network Multitask Learning for Traffic Flow Forecasting,cs.LG cs.CL,"  Traditional neural network approaches for traffic flow forecasting are
usually single task learning (STL) models, which do not take advantage of the
information provided by related tasks. In contrast to STL, multitask learning
(MTL) has the potential to improve generalization by transferring information
in training signals of extra tasks. In this paper, MTL based neural networks
are used for traffic flow forecasting. For neural network MTL, a
backpropagation (BP) network is constructed by incorporating traffic flows at
several contiguous time instants into an output layer. Nodes in the output
layer can be seen as outputs of different but closely related STL tasks.
Comprehensive experiments on urban vehicular traffic flow data and comparisons
with STL show that MTL in BP neural networks is a promising and effective
approach for traffic flow forecasting.
"
gnn_citations,graph neural networks for citation analysis,815,2108.12255,0.628168,"Assessing Gender Bias in the Information Systems Field: An Analysis of
  the Impact on Citations",cs.CY,"  Gender bias, a systemic and unfair difference in how men and women are
treated in a given domain, is widely studied across different academic fields.
Yet, there are barely any studies of the phenomenon in the field of academic
information systems (IS), which is surprising especially in the light of the
proliferation of such studies in the Science, Technology, Mathematics and
Technology (STEM) disciplines. To assess potential gender bias in the IS field,
this paper outlines a study to estimate the impact of scholarly citations that
female IS academics accumulate vis-\`a-vis their male colleagues. Drawing on a
scientometric study of the 7,260 papers published in the most prestigious IS
journals (known as the AIS Basket of Eight), our analysis aims to unveil
potential bias in the accumulation of citations between genders in the field.
We use panel regression to estimate the gendered citations accumulation in the
field. By doing so we propose to contribute knowledge on a core dimension of
gender bias in academia, which is, so far, almost completely unexplored in the
IS field.
"
gnn_citations,graph neural networks for citation analysis,816,1306.0424,0.6280359,"A data-driven analysis to question epidemic models for citation cascades
  on the blogosphere",cs.SI physics.soc-ph,"  Citation cascades in blog networks are often considered as traces of
information spreading on this social medium. In this work, we question this
point of view using both a structural and semantic analysis of five months
activity of the most representative blogs of the french-speaking
community.Statistical measures reveal that our dataset shares many features
with those that can be found in the literature, suggesting the existence of an
identical underlying process. However, a closer analysis of the post content
indicates that the popular epidemic-like descriptions of cascades are
misleading in this context.A basic model, taking only into account the behavior
of bloggers and their restricted social network, accounts for several important
statistical features of the data.These arguments support the idea that
citations primary goal may not be information spreading on the blogosphere.
"
gnn_citations,graph neural networks for citation analysis,817,1208.5464,0.6275257,Finding Communities in Site Web-Graphs and Citation Graphs,cs.IR cs.SI,"  The Web is a typical example of a social network. One of the most intriguing
features of the Web is its self-organization behavior, which is usually faced
through the existence of communities. The discovery of the communities in a
Web-graph can be used to improve the effectiveness of search engines, for
purposes of prefetching, bibliographic citation ranking, spam detection,
creation of road-maps and site graphs, etc. Correspondingly, a citation graph
is also a social network which consists of communities. The identification of
communities in citation graphs can enhance the bibliography search as well as
the data-mining. In this paper we will present a fast algorithm which can
identify the communities over a given unweighted/undirected graph. This graph
may represent a Web-graph or a citation graph.
"
gnn_citations,graph neural networks for citation analysis,818,1201.1259,0.62740916,Network Analysis of the French Environmental Code,cs.SI cs.DL physics.soc-ph,"  We perform a detailed analysis of the network constituted by the citations in
a legal code, we search for hidden structures and properties. The graph
associated to the Environmental code has a small-world structure and it is
partitioned in several hidden communities of articles that only partially
coincide with the organization of the code as given by its table of content.
Several articles are also connected with a low number of articles but are
intermediate between large communities. The structure of the Environmental Code
is contrasting with the reference network of all the French Legal Codes that
presents a rich-club of ten codes very central to the whole French legal
system, but no small-world property. This comparison shows that the structural
properties of the reference network associated to a legal system strongly
depends on the scale and granularity of the analysis, as is the case for many
complex systems
"
gnn_citations,graph neural networks for citation analysis,819,2211.07066,0.6263661,Controllable Citation Sentence Generation with Language Models,cs.CL,"  Citation generation aims to generate a citation sentence that refers to a
chosen paper in the context of a manuscript. However, a rigid citation
generation process is at odds with an author's desire to control specific
attributes, such as 1) the citation intent, e.g., either introducing background
information or comparing results, and 2) keywords that should appear in the
citation text. To provide these degrees of controllability during citation
generation, we propose to integrate the manuscript context, the context of the
referenced paper, and the desired control attributes into a structured template
and use it to fine-tune a language model (LM) via next-token prediction. We
then utilize Proximal Policy Optimization to directly optimize the LM in favor
of a high score of our proposed controllability metric. The proposed workflow
harmoniously combines citation attribute suggestion and conditional citation
generation into one LM, allowing for better user control.
"
gnn_citations,graph neural networks for citation analysis,820,2501.01303,0.62595594,Citations and Trust in LLM Generated Responses,cs.CL cs.AI,"  Question answering systems are rapidly advancing, but their opaque nature may
impact user trust. We explored trust through an anti-monitoring framework,
where trust is predicted to be correlated with presence of citations and
inversely related to checking citations. We tested this hypothesis with a live
question-answering experiment that presented text responses generated using a
commercial Chatbot along with varying citations (zero, one, or five), both
relevant and random, and recorded if participants checked the citations and
their self-reported trust in the generated responses. We found a significant
increase in trust when citations were present, a result that held true even
when the citations were random; we also found a significant decrease in trust
when participants checked the citations. These results highlight the importance
of citations in enhancing trust in AI-generated content.
"
gnn_citations,graph neural networks for citation analysis,821,2007.02820,0.62574744,"Predicting Porosity, Permeability, and Tortuosity of Porous Media from
  Images by Deep Learning",physics.comp-ph cond-mat.dis-nn cs.LG physics.flu-dyn stat.ML,"  Convolutional neural networks (CNN) are utilized to encode the relation
between initial configurations of obstacles and three fundamental quantities in
porous media: porosity ($\varphi$), permeability $k$, and tortuosity ($T$). The
two-dimensional systems with obstacles are considered. The fluid flow through a
porous medium is simulated with the lattice Boltzmann method. It is
demonstrated that the CNNs are able to predict the porosity, permeability, and
tortuosity with good accuracy. With the usage of the CNN models, the relation
between $T$ and $\varphi$ has been reproduced and compared with the empirical
estimate. The analysis has been performed for the systems with $\varphi \in
(0.37,0.99)$ which covers five orders of magnitude span for permeability $k \in
(0.78, 2.1\times 10^5)$ and tortuosity $T \in (1.03,2.74)$.
"
gnn_citations,graph neural networks for citation analysis,822,1008.5359,0.62556595,"Dynamics on networks I. Combinatorial categories of modular
  continuous-time systems",math.DS physics.soc-ph q-bio.MN q-bio.NC,"  We develop a new framework for the study of complex continuous time dynamical
systems based on viewing them as collections of interacting control modules.
This framework is inspired by and builds upon the groupoid formalism of
Golubitsky, Stewart and their collaborators. Our approach uses the tools and
--- more importantly ---the stance of category theory. This enables us to put
the groupoid formalism in a coordinate-free setting and to extend it from
ordinary differential equations to vector fields on manifolds. In particular,
we construct combinatorial models for categories of modular continuous time
dynamical systems. Each such model, as a category, is a fibration over an
appropriate category of labeled directed graphs. This makes precise the
relation between dynamical systems living on networks and the combinatorial
structure of the underlying directed graphs, allowing us to exploit the
relation in new and interesting ways.
"
gnn_citations,graph neural networks for citation analysis,823,2502.18188,0.62540555,Graph Augmentation for Cross Graph Domain Generalization,cs.LG,"  Cross-graph node classification, utilizing the abundant labeled nodes from
one graph to help classify unlabeled nodes in another graph, can be viewed as a
domain generalization problem of graph neural networks (GNNs) due to the
structure shift commonly appearing among various graphs. Nevertheless, current
endeavors for cross-graph node classification mainly focus on model training.
Data augmentation approaches, a simple and easy-to-implement domain
generalization technique, remain under-explored. In this paper, we develop a
new graph structure augmentation for the crossgraph domain generalization
problem. Specifically, low-weight edgedropping is applied to remove potential
noise edges that may hinder the generalization ability of GNNs, stimulating the
GNNs to capture the essential invariant information underlying different
structures. Meanwhile, clustering-based edge-adding is proposed to generate
invariant structures based on the node features from the same distribution.
Consequently, with these augmentation techniques, the GNNs can maintain the
domain invariant structure information that can improve the generalization
ability. The experiments on out-ofdistribution citation network datasets verify
our method achieves state-of-the-art performance among conventional
augmentations.
"
gnn_citations,graph neural networks for citation analysis,824,2101.00417,0.6251042,"Representation Learning of Reconstructed Graphs Using Random Walk Graph
  Convolutional Network",cs.LG,"  Graphs are often used to organize data because of their simple topological
structure, and therefore play a key role in machine learning. And it turns out
that the low-dimensional embedded representation obtained by graph
representation learning are extremely useful in various typical tasks, such as
node classification, content recommendation and link prediction. However, the
existing methods mostly start from the microstructure (i.e., the edges) in the
graph, ignoring the mesoscopic structure (high-order local structure). Here, we
propose wGCN -- a novel framework that utilizes random walk to obtain the
node-specific mesoscopic structures of the graph, and utilizes these mesoscopic
structures to reconstruct the graph And organize the characteristic information
of the nodes. Our method can effectively generate node embeddings for
previously unseen data, which has been proven in a series of experiments
conducted on citation networks and social networks (our method has advantages
over baseline methods). We believe that combining high-order local structural
information can more efficiently explore the potential of the network, which
will greatly improve the learning efficiency of graph neural network and
promote the establishment of new learning models.
"
