Topic,Count,Name,Representation,Representative_Docs
85,241,85_surface_adsorption_initio_ab,"['surface', 'adsorption', 'initio', 'ab', 'silicon', 'cluster', 'atom', 'si', 'reconstruction', 'calculation']","['dynamical quantum process molecular beam surface dissociative adsorption hydrogen metal surface improvement computer power development efficient algorithm possible combine high dimensional quantum dynamical calculation dissociative adsorption molecular beam reliable ab initio potential energy surface pe brief review recent example study system adsorption hinder noticeable energy barrier activate non activate path adsorption exist present effect lateral surface corrugation stick probability tunneling classical regime role additional parallel momentum discuss context result system show initial decrease stick probability increase kinetic energy usually attribute precursor mechanism explain dynamical steering addition influence rotation adsorption desorption dynamic examine', 'ab initio quantum ab initio molecular dynamic dissociative adsorption hydrogen dissociative adsorption hydrogen study ab initio quantum dynamic ab initio molecular dynamic calculation treat hydrogen degree freedom dynamical coordinate imply high dimensionality require statistical average thousand trajectory efficient accurate treatment extensive statistic achieve step step evaluate ab initio potential energy surface pe determine analytical representation independent second step dynamical calculation perform analytical representation pe dissociation dynamic investigate crucial assumption bear oppenheimer approximation employ density functional theory calculation perform ab initio molecular dynamic compare detailed quantum dynamical calculation exactly ab initio pe occurence quantum oscillation stick probability function kinetic energy address turn sensitive symmetry initial condition low kinetic energy stick dominate steering effect illustrate classical trajectory steering effect depend kinetic energy mass molecule zero point effect lead strong difference quantum classical calculation stick probability dependence stick probability angle incidence analyse find good agreement experimental datum result determination potential energy surface combine high dimensional dynamical calculation relevant degree freedon take account lead detailed understanding dissociation dynamic hydrogen transition metal surface', 'principle study adsorption adsorption study mean principle density functional calculation adatom surface reconstruction simulate terrace reconstruction structure possible adsorption configuration optimize ab initio atomic force find good candidate different adsorption state observe experimentally molecule remain closely spherical silicon substrate appear soft especially adatom substantially form extra c si bond expense break si si bond structural relaxation large effect adsorption energy strongly depend adsorption configuration charge transfer']"
86,241,86_neutralino_dark_wimp_matter,"['neutralino', 'dark', 'wimp', 'matter', 'detector', 'relic', 'detection', 'search', 'lsp', 'supersymmetric']","['event rate dark matter detector neutralino include constraint decay event rate dark matter detector neutralino nucleus scattering study supergravity unify model include constraint arise experiment recent experimental measurement decay cleo collaboration lead strong constraint susy particle spectrum significantly affect event rate dark matter detector analysis give use accurate method computation relic density lead dip event rate neutralino mass similar result hold neutralino mass higgs pole implication result dark matter detector discuss', 'neutralino property light indication annual modulation effect wimp direct search demonstrate indication possible annual modulation effect single dama nai experiment wimp direct detection widely compatible interpretation term relic neutralino major component dark matter universe discuss supersymmetric feature neutralino minimal supersymmetric extension standard model mssm implication search accelerator', 'supersymmetric dark matter mssm sugra scheme light possible annual modulation effect wimp direct search recently dama nai collaboration report indication possible modulation effect wimp direct detection note discuss relevance result supersymmetric theory neutralino dark matter candidate specifically consider minimal supersymmetric extension standard model mssm supergravity inspire scheme possible deviation unification condition gut scale higgs sector main result analysis annual modulation datum widely compatible interpretation term relic neutralino major component dark matter universe discuss implication search supersymmetry accelerator indirect search neutralino dark matter']"
87,229,87_plasma_turbulence_dynamo_magnetic,"['plasma', 'turbulence', 'dynamo', 'magnetic', 'mhd', 'magnetohydrodynamic', 'wave', 'field', 'flow', 'turbulent']","['large scale magnetic field hydromagnetic turbulence early universe investigate hydromagnetic turbulence primordial magnetic field magnetohydrodynamic mhd expand universe present basic covariant mhd equation find solution mhd wave early universe investigate equation numerically random magnetic field spatial dimension find formation magnetic structure large large scale time go dimension use cascade shell model successful study certain aspect hydrodynamic turbulence model find time initial time scale magnetic field fluctuation comove frame increase order magnitude consequence inverse cascade effect transfer energy small large scale large scale primordial magnetic field considerably strong expect consideration account effect mhd turbulence', 'conservation magnetic helicity constraint dynamo theory dynamical study mhd turbulence hand argument base magnetic helicity yield seemingly contradictory estimate parameter turbulent dynamo theory direct numerical simulation dimensional magnetohydrodynamic turbulence mean magnetic field constraint dynamo set magnetic helicity time dependent time scale introduce t calculate simulation close result pouquet et al field et al t classical result give mean field electrodynamic reduce factor argue gruzinov diamond seehafer cattaneo hughe magnetic reynold number rms velocity turbulence correlation time turbulence velocity unit applicability connection different model dynamo theory discuss', 'helicity constraint turbulent dynamos shear evolution magnetic field study simulation force helical turbulence strong impose shear initial exponential growth magnetic field develop large scale travel wave pattern result field structure possess magnetic helicity conserve periodic box ideal mhd equation change resistive time scale constrain strongly growth time large scale magnetic field strongly length cycle period compare case shear time scale large scale field amplification shorten factor q depend relative importance shear helical turbulence control ratio toroidal poloidal field result simulation reproduce qualitatively quantitatively mean field alpha omega dynamo model alpha effect turbulent magnetic diffusivity coefficient strongly quench corresponding dynamo']"
88,228,88_product_algebra_hilbert_unital,"['product', 'algebra', 'hilbert', 'unital', 'cuntz', 'algebras', 'group', 'crossed', 'operator', 'bimodule']","['cuntz krieger pimsner algebra associate amalgamate free product group construction nuclear associate amalgamate free product group generalize spielberg construction certain cuntz krieger algebra associate finitely generate free product cyclic group nuclear identify certain cuntz krieger pimsner algebra algebra obtain crossed product construction canonical action hyperbolic boundary prove special case adam result amenability boundary action hyperbolic group explicit formula algebra finally investigate relationship kms state generalized gauge action algebra random walk group', 'discrete product system hilbert bimodule hilbert bimodule right hilbert module x left action adjointable operator consider family x p hilbert bimodule index semigroup p endow multiplication implement isomorphism family call product system define generalized pimsner algebra twisted crossed product p realize suitable product system assume p lattice order sense nica analyze certain toeplitz extension embed crossed product x p twisted x main theorem characterization faithful representation x', 'discrete product system finite dimensional hilbert space generalize cuntz algebras discrete product system e finite dimensional hilbert space associate e n dimensional product system n cuntz algebra irrational rotation algebra appear certain dimensional product system condition ensure simple purely infinite nuclear main example lexicographic product system obtain slightly strong result']"
89,226,89_random_matrix_ensemble_eigenvalue,"['random', 'matrix', 'ensemble', 'eigenvalue', 'hermitian', 'gaussian', 'correlation', 'unitary', 'orthogonal', 'distribution']","['universality invariant random matrix model existence near soft edge consider non gaussian ensemble large hermitian random matrix strong level confinement near soft edge spectrum scale density state eigenvalue correlation follow call airy law inherent gaussian unitary ensemble suggest invariant matrix model display universal eigenvalue correlation soft edge scaling limit', 'hermitian random matrix eigenvalue density complex plane consider ensemble large non hermitian random matrix form hermitian statistically independent random matrix demonstrate existence new nontrivial regime weak non hermiticity characterize condition average order find explicitly density complex eigenvalue regime limit infinite matrix dimension density determine eigenvalue distribution crossover regime random hermitian matrix real eigenvalue distribute accord wigner semi circle law random complex matrix eigenvalue distribute complex plane accord call elliptic law', 'eigenvalue distribution large random matrix matrix couple matrix observe statistical distribution eigenvalue random matrix possess universal property independent probability law stochastic matrix article find correlation function distribution class random hermitian matrix model matrix model matrix model method conclusion present allow generalization multi matrix model chain matrix model recover universality point function regime short distance regime eigenvalue separate small number eigenvalue hand long range regime eigenvalue far away spectrum regime smooth short scale oscillation discuss universality property eigenvalue correlation function']"
90,221,90_network_neural_neuron_learning,"['network', 'neural', 'neuron', 'learning', 'perceptron', 'spike', 'pattern', 'capacity', 'learn', 'synaptic']","['associative memory hodgkin huxley neuron network willshaw type synaptic coupling associative memory discuss neural network consist spike n hodgkin huxley hh neuron time delay coupling memorize p pattern synaptic weight addition excitatory synapsis strength modify willshaw type learning rule code quiescent active state network include uniform inhibitory synapsis introduce reduce cross talk noise simulation hh neuron network noise free state show yield fairly good performance storage capacity low neuron activity f storage capacity temporal code network comparable rate code model willshaw type synapsis hh neuron network realize vulnerable distribution time delay coupling variability interspace interval isi output spike train process retrieve store pattern discuss', 'phase transition neural network cooperative behaviour interact neuron synapsis study model method statistical physic competition training error entropy lead discontinuous property neural network demonstrate example perceptron associative memory learn example generalization multilayer network structure recognition bayesian estimate line training noise estimation time series generation', 'response function improve performance analog attractor neural network context attractor neural network study equilibrium analog neural activity reach network dynamic memory retrieval improve storage performance reduce interference recalled pattern store one determine simple dynamic stabilize network state highly correlate retrieve pattern number store memory exceed depend global activity level network number neuron']"
91,220,91_liquid_luttinger_fermi_lutting,"['liquid', 'luttinger', 'fermi', 'lutting', 'tomonaga', 'interaction', 'bosonization', 'electron', 'behavior', 'fermion']","['luttinger liquid dimensional semiconductor quantum wire structure present theoretical basis analyze resonant raman scatter experiment dimensional system describe luttinger liquid fix point experimentally testable prediction distinguish lutting liquid fermi liquid argue presently available quantum wire system regime luttinger liquid effect important', 'luttinger theorem dimensional metal dimensional metal describe lutting liquid theory recent experiment address relation non fermi liquid behavior existence fermi surface luttinger theorem modification hold dimensional tomonaga luttinger model implication high temperature superconductor discuss', 'fermi liquid feature dimensional luttinger liquid dimensional electron system describe landau phenomenological fermi liquid theory know result derive luttinger liquid theory retrieve fermi liquid theory exact correspondence landau parameter haldane parameter establish exponent dynamical correlation function impurity problem discuss base finite size correction elementary excitation prediction conformal field theory provide bridge fermi liquid luttinger liquid']"
92,216,92_star_neutron_binary_rotate,"['star', 'neutron', 'binary', 'rotate', 'mode', 'newtonian', 'gravitational', 'instability', 'relativistic', 'polytropic']","['hydrodynamic instability coalescence binary neutron star study importance hydrodynamic effect evolution coalesce binary neutron star approximate energy functional construct equilibrium solution polytropic binary configuration incorporate hydrodynamic effect calculation orbital decay drive gravitational wave emission particular follow transition quasi static secular decay orbit large separation rapid dynamical evolution configuration approach contact purely newtonian hydrodynamic instability significantly accelerate coalescence small separation instability occur close binary configuration contain sufficiently incompressible star calculation perform neutron star mass radius spin effective polytropic index typically find radial infall velocity prior contact tangential orbital velocity post newtonian effect stability limit large binary separation induce large radial velocity consider possibility mass transfer neutron star stable mass transfer impossible mass component small solar mass viscosity high maintain corotation', 'general relativistic model binary neutron star quasiequilibrium perform fully relativistic calculation binary neutron star corotate circular orbit newtonian gravity allow strict equilibrium relativistic binary system emit gravitational radiation cause system lose energy slowly spiral inward inspiral occur time scale long orbital period treat binary quasiequilibrium approximation integrate subset einstein equation couple relativistic equation hydrostatic equilibrium solve initial value problem binary arbitrary separation adopt polytropic equation state determine structure maximum mass neutron star close binary polytropic index construct sequence constant rest mass locate turning point energy equilibrium curve identify onset orbital instability particular locate innermost stable circular orbit isco angular velocity construct contact binary system general relativity arise equation state sufficiently soft radial stability analysis reveal tendency neutron star close binary collapse black hole prior merger', 'quasi normal mode rotate relativistic star neutral mode realistic equation state compute zero frequency neutral quasi normal f mode fully relativistic rapidly rotate neutron star realistic equation state eoss neutron star matter zero frequency mode signal onset gravitational radiation drive instability find l bar f mode unstable star gravitational mass low depend eos neutron star bar mode unstable maximum allow rotation rate wide range eoss bar mode unstable ratio rotational gravitational energy t w star t w maximum mass star contrast newtonian value t w construct follow empirical formula critical value t w bar mode t m insensitive eos formula yield estimate neutral mode sequence bar mode function star mass m give maximum allow mass nonrotate neutron star recent discovery fast millisecond pulsar supernova remnant support suggestion fraction proto neutron star bear supernova collapse large initial angular momentum fraction newly bear neutron star instability promising source continuous gravitational wave play major role rotational evolution emission angular momentum merge binary neutron star post merger angular momentum exceed maximum allow form kerr black hole']"
93,211,93_quantization_dirac_constraint_particle,"['quantization', 'dirac', 'constraint', 'particle', 'space', 'spin', 'spinor', 'representation', 'equation', 'class']","['geometric model arbitrary spin massive particle new model relativistic massive particle arbitrary spin m suggest configuration space model product minkowski space dimensional sphere system describe zitterbewegung classical level explicitly realize symmetry action functional turn invariant type gauge transformation have origin presence abelian class constraint hamilton formalism constraint correspond strong conservation phase space counterpart casimir operator group canonical quantization model lead equation wave function prove equivalent relativistic wave equation massive field', 'covariant spinor representation quantization spinning relativistic particle covariant spinor representation construct quantization spinning relativistic particle find appropriately define wavefunction representation identify state space arise canonical extend bfv brst quantization spin particle admissible gauge fixing condition contraction procedure model cohomological determination physical state obtain purely representation theory algebra', 'dirac versus reduce phase space quantization system admit gauge condition constrained hamiltonian system admit gauge condition consider method deal system discuss develop concrete application relationship dirac reduce phase space quantization investigate spin model belong class system consideration trace quantization method similar essentially different physical result class constrain system quantize dirac method discuss possible interpretation gauge degree freedom give']"
94,210,94_poisson_lie_quantization_algebra,"['poisson', 'lie', 'quantization', 'algebra', 'algebroid', 'deformation', 'manifold', 'symplectic', 'bracket', 'groupoid']","['classical quantum representation theory note present introduction analytic version deformation quantization central point study algebra physical observable irreducible representation classical mechanic deal real poisson algebra quantum mechanic observable structure real non associative jordan lie algebra non associativity proportional recover real poisson algebra observation lie basis strict deformation quantization deform give poisson algebra way basic algebraic structure preserve main interest lie degenerate poisson algebra quantization non simple jordan lie algebra traditional symplectic manifold classical mechanic quantum counterpart hilbert space operator algebra act irreducibly emerge generalized representation theory step procedure shed considerable light subject discuss large class example poisson algebra canonically associate integrable lie algebroid deform jordan lie algebra correspond lie groupoid special case construction involve gauge groupoid principal fibre bundle describe classical quantum mechanic particle move external gravitational yang mills field', 'flux homomorphism symplectic groupoid anologue calabi invariant poisson manifold consider poisson manifold poisson bracket extend lie bracket space differential form space closed form space exact form lie subalgebra lie algebra relate exact sequence consider trivial lie algebra map send closed form cohomology class goal present paper lift exact sequence group level compact poisson manifold certain integrability condition particular geometric description lie group integrate underlie poisson algebra', 'lie algebroid associate poisson action work motivate result drinfeld poisson homogeneous space poisson manifold poisson action poisson lie group describe lie algebroid structure direct sum vector bundle p g lie algebra build transformation lie algebroid p cotangent bundle lie algebroid pair representation action transitive kernel anchor map lie algebroid give lie algebra bundle fiber give drinfeld application describe symplectic leaf poisson cohomology poisson homogeneous']"
95,208,95_sandpile_avalanche_organize_earthquake,"['sandpile', 'avalanche', 'organize', 'earthquake', 'critical', 'exponent', 'criticality', 'bak', 'self', 'model']","['bak tang wiesenfeld sandpile model upper critical dimension consider bak tang wiesenfeld sandpile model square lattice different dimension finite size scale analysis avalanche probability distribution yield value distribution exponent dynamical exponent dimension avalanche upper critical dimension exponent equal know mean field value analysis area probability distribution indicate avalanche fractal critical dimension', 'energy constrain sandpile model study drive dynamical system conserved energy automata contain basic dynamical rule bak tang wiesenfeld sandpile model addition global constraint energy contain lattice impose limit infinitely slow driving system conserve energy parameter govern dynamical behavior system model scale free behavior critical value fix energy scaling respect relevant scale field point developing critical correlation different universality class self organize critical sandpile despite difference activity avalanche probability distribution appear coincide standard self organize critical sandpile', 'critical behavior sandpile model self organize branching process kinetic equation explicitly account branch nature sandpile avalanche derive dynamic sandpile model describe generate function branching process have result obtain renormalization group approach critical behavior sandpile model generalize order calculate critical exponent height probability']"
96,207,96_growth_island_interface_surface,"['growth', 'island', 'interface', 'surface', 'step', 'roughness', 'deposition', 'exponent', 'diffusion', 'mound']","['island distance dimensional epitaxial growth typical island distance submonlayer epitaxial growth depend growth condition exponent exponent know depend substrate dimensionality dimension island size critical nucleus island formation paper study dependence dimensional epitaxial growth derive confirm result computer simulation', 'influence island diffusion submonolayer epitaxial growth investigate kinetic submonolayer epitaxial growth drive fix flux monomer substrate adatom diffuse surface lead irreversible aggregation island account effective diffusion island originate hopping process constituent adatom kinetic diffusivity island mass k scale mean field smoluchowski rate equation predict steady behavior concentration island mass k vary quasi static approximation rate equation predict slow continuous evolution island density increase ln refined match asymptotic expansion reveal unusual multiple scale mass dependence island size distribution theory describe basic feature epitaxial growth faithful model grow circular island epitaxial growth initial population monomer external flux scale approach predict power law island growth mass distribution behavior distinct non zero flux system finally extend result dimensional substrate physically relevant case exhibit logarithmic correction compare mean field prediction', 'damp growth oscillation computer simulation scale theory investigate damping oscillation epitaxial growth high symmetry surface crossover smooth rough growth take place deposition d monolayer d f surface diffusion constant deposition rate respectively exponent dimensional surface transition layer layer growth desynchronized distance large layer coherence length proportional l typical distance dimensional island submonolayer region growth']"
97,206,97_integral_feynman_diagram_loop,"['integral', 'feynman', 'diagram', 'loop', 'expansion', 'propagator', 'master', 'package', 'evaluation', 'method']","['form base package calculation loop self energy single scale feynman diagram occur standard model form base package calculation loop self energy diagram nonzero mass internal line external momentum mass shell elaborate algorithm base recurrence relation obtain integration part method allow reduce diagram arbitrary index power scalar propagator set master integral package calculation special type diagram analytical result master integral collect', 'recursion relation loop self energy diagram shell set recurrence relation shell loop self energy diagram mass present allow reduce diagram arbitrary index power scalar propagator set master integral package calculation special type diagram method calculation high order expansion master integral demonstrate', 'threshold behavior feynman diagram master loop propagator asymptotic expansion loop point master diagram mass mass shell present treatment non analytical term arise expansion branching point discuss detail calculation new class loop integral give']"
98,197,98_billiard_orbit_chaotic_semiclassical,"['billiard', 'orbit', 'chaotic', 'semiclassical', 'stadium', 'periodic', 'sinai', 'classical', 'chaos', 'robnik']","['superconductor proximity effect chaotic integrable billiard explore effect proximity superconductor level density billiard extreme case classical motion billiard chaotic integrable zero magnetic field uniform phase superconductor chaotic billiard excitation gap equal thouless energy contrast integrable rectangular circular billiard reduce density state near fermi level gap present numerical calculation case support analytical result chaotic case calculate gap close function magnetic field phase difference', 'quantization dimensional sinai billiard time dimensional chaotic billiard sinai billiard quantize high precision spectra thousand eigenvalue calculate present semiclassical statistical analysis spectra point feature genuine consequence dimensionality chaotic billiard', 'density state energy gap andreev billiard present numerical result local density state semiclassical andreev billiard energy gap near fermi energy develop chaotic billiard method gap find similar square circular billiard']"
99,196,99_logic_program_programming_semantic,"['logic', 'program', 'programming', 'semantic', 'reasoning', 'language', 'revision', 'termination', 'belief', 'rule']","['comparison logic programming approach representation solving constraint satisfaction problem logic programming base approach describe solve combinatorial search problem hand definite program constraint logic program compute solution answer substitution query contain variable constraint satisfaction problem hand approach base stable model semantic abduction order logic model generation compute solution model theory paper compare different approach point view knowledge representation declarative program point view performance good solve typical problem', 'logic program compile preference describe approach compile preference logic program answer set semantic order logic program extended logic program rule name unique term preference rule give set dedicated atom order logic program transform second regular extended logic program preference respect answer set obtain transformed theory correspond preferred answer set original theory approach allow specification static ordering find previous work preference external logic program ordering set rule large interested describe general methodology uniformly incorporate preference information logic program result translation extended logic program use exist implementation dlv smodel end develop compiler available web end programming system', 'compiler order logic program paper describe system call plp compile order logic program standard logic program answer set semantic order logic program rule name unique term preference rule give set dedicated atom order logic program transform second regular extended logic program preference respect answer set obtain transformed theory correspond preferred answer set original theory result translation extended logic program exist logic programming system underlying reasoning engine particular plp conceive end logic programming system dlv smodel']"
100,195,100_electroweak_precision_standard_boson,"['electroweak', 'precision', 'standard', 'boson', 'symmetry', 'break', 'physics', 'collider', 'higgs', 'sector']","['precision electroweak physics future collider experiment present overview present status prospect progress electroweak measurement future collider experiment lead precision test standard model electroweak interaction special attention pay measurement w mass effective weak mixing angle determination quark mass constraint higgs boson mass discuss', 'loop correction electroweak process theoretical uncertainty affect electroweak observable review relevance loop electroweak radiative correction precision test standard model discuss', 'introduction electroweak symmetry breaking introduction physics electroweak symmetry breaking give discuss higgs boson production hadronic collision survey search technique present future accelerator indirect limit higgs boson mass triviality argument vacuum stability precision electroweak measurement present effective lagrangian valid low mass higgs boson discuss physics strongly interact electroweak symmetry break sector finally higgs boson minimal supersymmetric model consider result difference phenomenology standard model']"
101,183,101_telescope_astronomical_sky_astronomy,"['telescope', 'astronomical', 'sky', 'astronomy', 'image', 'mirror', 'observatory', 'optic', 'instrument', 'array']","['ubc laval meter liquid mirror telescope report successful development operation large astronomical liquid mirror telescope employ rotate meter diameter mirror surface liquid mercury telescope image half degree diameter field center zenith locate near vancouver british columbia equip low noise pixel ccd detector operate tdi mode produce continuous imaging arcminute widestrip sky minute integration time image fwhm arcsecond regularly obtain image quality limit atmospheric seeing star trail curvature telescope equip series narrow band filter design produce point spectral energy distribution micron detect object allow classification redshift estimation approximately galaxy quasar limit magnitude', 'liquid mirror review surface spin liquid take shape paraboloid reflect mirror old nearly forget concept recently revive review present status extensive interferometric test liquid mirror large have diameter meter excellent optical quality discuss factor limit optical quality liquid mirror minimize basic technology handful liquid mirror build scientific work representative datum obtain m diameter liquid mirror telescope astronomy atmospheric sciences lidar section particular interest cosmologist astronomer survey examine expect performance m liquid mirror telescope dedicate cosmological survey impressive fact instrument work time year survey spectrophotometry reach object square degree wide band photometry reach consider future liquid mirror telescope limit size engineering issue speculation lunar space lmts briefly mention possibility non rotate grin liquid mirror finally address issue field accessible lmts equip novel optical corrector optical design work exploratory laboratory work indicate single lmt able access excellent image small region inside field', 'need paradigm shift optical astronomy solution give liquid mirror example application cosmology argue crisis optical astronomy paucity telescope need paradigm shift telescope technology large increase collect area observe time astronomer possible forgo fully steerable multipurpose telescope glass primary mirror dominate astronomical research adopt entirely novel technology allow build large inexpensive telescope achieve truly large improvement come expense versatility entail change observe strategy astronomer accustom build case new technology liquid mirror infancy achieve credibility argue forthcoming technological improvement liquid mirror telescope lmts nearly versatile conventional telescope address issue field accessible lmts equip novel optical corrector optical design work exploratory laboratory work indicate single lmt able access excellent image subregion inside field large degree practical example lmt present technology examine expect performance m liquid mirror telescope presently construction dedicate cosmological survey impressive fact instrument work time year survey spectrophotometry reach signal noise ratio bandpass object square degree wide band photometry reach example cosmological project datum']"
102,179,102_gravity_triangulation_simplicial_quantum,"['gravity', 'triangulation', 'simplicial', 'quantum', 'phase', 'fractal', 'dimensional', 'dynamical', 'branched', 'regge']","['phase transition simplicial quantum gravity gauge field phase transition simplicial quantum gravity couple gauge field study monte carlo simulation phase transition dynamical triangulation model vector field smooth compare pure node susceptibility study finite size scale method critical point node distribution sharp peak contrast double peak pure gravity numerical result expect simplicial quantum gravity vector field high order phase transition order mean possibility continuum limit critical point', 'weak couple limit simplicial quantum gravity weak coupling limit go infinity partition function simplicial quantum gravity dominate ensemble triangulation ratio close upper kinematic limit combinatorial triangulation d sphere limit define ensemble maximal triangulation triangulation maximal possible number vertex give volume investigate property ensemble dimension monte carlo simulation strong couple expansion partition function pure simplicial gravity suitable modify measure observe continuous phase transition crinkle phase investigate fractal property phase', 'simplicial quantum gravity random lattice content introduction regge calculus dynamical triangulation simplicial manifold piecewise linear space dual complex volume element curvature regge action topological invariant quantum regge calculus dynamical triangulation dimensional quantum gravity dynamical triangulation matrix model continuum formulation dynamical triangulation continuum limit matrix model matrix model numerical study barrier intrinsic geometry gravity liouville euclidean quantum gravity dimension look simplicial gravity simplicial gravity regge calculus non perturbative problem dimensional quantum gravity double scale limit string equation non perturbative property string equation divergent series borel summability non perturbative effect gravity string theory stabilization proposal conclusion']"
103,178,103_octet_production_color_psi,"['octet', 'production', 'color', 'psi', 'nrqcd', 'quarkonium', 'tevatron', 'charmonium', 'fragmentation', 'charm']","['gluon fragmentation quarkonium test color octet production mechanism report recent progress study d wave heavy quarkonia production gluon fragmentation tevatron decay d wave charmonia production b decay color octet contribution crucial importance production d wave quarkonia signal strong see d wave charmonium process provide test color octet production mechanism', 'color octet mechanism p photoproduction consider include color octet contribution partial wave state production cross section depend new nonperturbative parameter define nrqcd call color octet matrix element color octet matrix element determine fit production tevatron find color contribution photoproduction fix target experiment hera large compare datum p forward direction distribution distribution total inelastic production rate function predict include color octet contribution briefly digress b observe similar situation indication color octet matrix element determine production tevatron especially overestimate order magnitude', 'color octet charmonium production quark decay calculate direct production rate quark decay color octet production b show large branching ratio order order magnitude high color singlet production b g g follow result powerful tool test importance color octet mechanism heavy quarkonium production']"
104,175,104_tunneling_spin_relaxation_magnetic,"['tunneling', 'spin', 'relaxation', 'magnetic', 'magnetization', 'magnet', 'tunnel', 'molecular', 'splitting', 'biaxial']","['spin tunneling trigonal hexagonal ferromagnet arbitrarily direct magnetic field quantum tunneling magnetization vector study theoretically single domain ferromagnetic nanoparticle place external magnetic field arbitrarily direct angle plane consider magnetocrystalline anisotropy trigonal hexagonal crystal symmetry respectively apply instanton technique spin coherent state path integral representation calculate tunnel splitting tunneling rate crossover temperature low barrier limit different angle range external magnetic field result tunnel splitting tunneling rate crossover temperature depend orientation external magnetic field distinctly provide possible experimental test magnetic quantum tunneling nanometer scale single domain ferromagnet', 'mesoscopic spin tunneling molecular crystal phenomenon quantum tunneling mesoscopic spin review light behavior archetype system molecular complex ac observation understand framework reduce hilbert space dimension large spin energy barrier prevent spin rotation large consequence quantum relaxation slow application magnetic field tesla k allow observe tunneling state n field longitudinal ii ground state field transverse crossover temperature ground state thermally assist tunneling longitudinal field extrapolate zero field observation square root relaxation short time low temperature exponential relaxation long time high temperature observe previously k confirm important role spin bath dynamic equilibrium regime equilibrium second second paper new molecule call resultant spin investigate contrary high spin molecule energy barrier low spin molecule small null splitting symmetrical anti symmetrical state sufficiently large allow spin phonon transition spin rotation low spin molecule coupling environment different find large spin molecule low field', 'quantum tunneling quantum classical transition large spin system study quantum tunneling large spin biaxial spin system single axial spin system transverse magnetic field asymptotically exact eigenvalue eigenstate spin system obtain solve mathieu equation height energy barrier form anisotropy magnetic field exceed critical value ground state excited state split tunneling large spin present phase diagram spin system extremely weak spin phonon coupling limit crossover thermal quantum regime second order decrease temperature order phase transition occur thermally assist resonant tunneling thermal regime q theory agree recent experimental observation']"
105,172,105_protocol_key_cryptography_secure,"['protocol', 'key', 'cryptography', 'secure', 'security', 'bit', 'quantum', 'commitment', 'attack', 'eavesdropper']","['unconditionally secure quantum bit commitment impossible claim quantum cryptography provide protocol unconditionally secure security depend restriction time space technology available cheater claim hold quantum bit commitment protocol cryptographic task use bit commitment basic primitive result imply severe setback quantum cryptography model encompass reasonable implementation quantum bit commitment protocol participant meet include use theory special relativity', 'quantum bit commitment ideal quantum coin tossing impossible know claim unconditionally secure quantum protocol bit commitment independently mayer show propose quantum bit commitment scheme principle insecure sender alice cheat successfully einstein podolsky rosen epr type attack delay measurement wonder secure quantum bit commitment protocol exist answer question show type attack alice principle break bit commitment scheme cheating strategy generally require quantum computer emphasize generality theorem unconditionally secure bit commitment scheme base quantum mechanic fully quantum classical quantum measurement rule result bit commitment useful primitive build sophisticated protocol zero knowledge proof result cast doubt security quantum cryptography call post cold war application ideal quantum coin tossing impossible epr attack theorem ideal quantum coin tossing help shed light possibility non ideal protocol', 'anonymous key quantum cryptography unconditionally secure quantum bit commitment new cryptographic tool anonymous quantum key technique introduce lead unconditionally secure key distribution encryption scheme readily implement experimentally realistic environment quantum memory available technique feature public key cryptography identification protocol require share secret key provide illustration possibility indicate obtain unconditionally secure quantum bit commitment protocol technique']"
106,170,106_traffic_car_flow_jam,"['traffic', 'car', 'flow', 'jam', 'vehicle', 'lane', 'cellular', 'highway', 'pedestrian', 'automaton']","['empirical traffic datum implication traffic modeling single vehicle datum number new empirical result temporal evolution correlation density dependence macroscopic traffic quantity determine relevant implication traffic modeling allow test exist traffic model', 'particle hopping model traffic flow theory paper show particle hopping model fit context traffic flow theory connection fluid dynamical traffic flow model derive navi stoke equation particle hopping model show case connection exact long establish view context traffic theory case critical behavior traffic jam cluster compare instability partial differential equation finally show lead consistent picture traffic jam dynamic', 'dynamic state continuum traffic equation ramp study phase diagram continuum traffic flow model highway ramp open boundary condition traffic state metastability investigate numerically representative value upstream boundary flux range ramp flux inhomogeneous time independent traffic state stand localize cluster state find relate recently measure traffic state density gradient near ramp novel traffic jam occur downstream density critical density usual traffic jam formation homogeneous highway structure vary qualitatively free flow recur hump rh state traffic jam coexist certain metastable region free flow undergo phase transition rh state traffic jam state find nontrivial analytic solution solution correspond stand localize cluster state homogeneous congested traffic state form novel traffic observe numerical simulation']"
